feature,corr_with_label,abs_corr_with_label,mutual_info,f_classif,p_value_f_classif,score_combined
word_tfidf_33,-0.27351025196297823,0.27351025196297823,0.056473300661200154,36.14288424384958,3.812161269673173e-09,0.23256760911218644
word_tfidf_0,0.07593809411768991,0.07593809411768991,0.057813317230952066,2.592618156451159,0.10806864580968205,0.22446812339607458
char_tfidf_108,-0.027653494130807466,0.027653494130807466,0.027798103633473348,0.3420895359780677,0.5589206833182356,0.22409470929684247
lex_poss_density,0.17339971201558438,0.17339971201558438,0.0003749790505049866,13.856793255507407,0.0002224651002786878,0.22383141647070723
book_元尊,-0.2567914131854475,0.2567914131854475,0.048114742208535066,31.55691893936211,3.410138267693703e-08,0.22060434671339535
char_tfidf_120,0.22236900124249645,0.22236900124249645,0.03919864150681018,23.253060504296577,1.950493206540353e-06,0.2194510074581811
char_tfidf_41,-0.12046618499909566,0.12046618499909566,0.017646844643911308,6.582434430597949,0.01062404672691321,0.21491253686195202
char_tfidf_31,-0.07919079520936037,0.07919079520936037,0.0,2.820908807177912,0.09374245915550994,0.2140319712344955
lsa_30,-0.024268935379134146,0.024268935379134146,0.00019802120836853732,0.2634297625072303,0.6080271643938563,0.21339674141963536
lsa_9,-0.20187123866500878,0.20187123866500878,0.035556554471356305,18.99002406270066,1.6317763060445274e-05,0.2118593222521261
word_tfidf_4,0.21941847079733304,0.21941847079733304,0.037060564770824866,22.609077971670466,2.6823742742810366e-06,0.2086901517186834
char_tfidf_123,0.007291788280792442,0.007291788280792442,0.024476676655211582,0.02376833258676691,0.8775454205476648,0.20749379071200205
char_tfidf_106,0.08662903270522992,0.08662903270522992,0.0,3.379916304183824,0.06665868691596351,0.19998351975055814
lsa_0,-0.16069458726787056,0.16069458726787056,0.030750982449399666,11.848736380453166,0.0006312890768360009,0.19868982722711462
word_tfidf_6,-0.08830855298971219,0.08830855298971219,0.008690396042952298,3.513283025631185,0.06153067486319801,0.1968528428399587
word_count,-0.12761108056531326,0.12761108056531326,0.0,7.39971204482533,0.006777766720226136,0.1960360538850189
word_tfidf_30,-0.12441588380207277,0.12441588380207277,0.0,7.028041780048225,0.008309255823761144,0.19542485498384488
char_tfidf_7,-0.11640740293707479,0.11640740293707479,0.00403827167734816,6.140361602368634,0.013581379134782244,0.19361900263990392
word_tfidf_66,-0.15442491548975923,0.15442491548975923,0.019236422749487003,10.920044263185451,0.0010278275262522677,0.191409560975037
